date,message,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT
2021-02-02 19:36:34,"""He would go around and spread ideas so the seed would grow. I'm not saying that all he did was take pictures. I'm saying that he saw a problem and then had solutions."" How Corky Lee's legacy goes far beyond photography. - NBC Asian America",0.022074303,0.0012261526,0.018868895,0.028153151,0.008092797,0.0134171005
2021-02-02 16:27:15,"After Myanmar coup, China is muted while U.S. condemns military takeover.",0.07850813,0.0024671678,0.045655504,0.042229727,0.010813653,0.01968181
2021-02-02 15:34:45,"Siow Ho Phiew has been making lion-dance heads for decades in Malaysia, helping to keep the Chinese community’s tradition alive.",0.0017354011,0.00011704185,0.010902525,0.002263616,0.0011336893,0.0094346665
2021-02-02 15:00:57,"Chinese police have arrested more than 80 suspected members of a criminal group that was manufacturing and selling fake COVID-19 vaccines, including to other countries.",0.12116077,0.004072313,0.116140805,0.10476189,0.016604189,0.02655636
2021-02-02 14:34:28,"When a group of Chinese warplanes simulated an attack on a US aircraft carrier last week, Beijing was delivering a warning.",0.0765103,0.0029873538,0.072064266,0.040176895,0.009976466,0.06760417
2021-02-02 13:00:29,"February 2nd, 2020 Good morning, here are some of our top stories... Read more: bit.ly/3gwaeF7",0.009509998,0.0009957846,0.013285852,0.006305133,0.009069514,0.012936621
2021-02-02 11:00:01,A World Health Organization team of researchers who are in the Chinese city of Wuhan to search for the origins of the coronavirus pandemic have finished their two-week quarantine.,0.008017553,0.00048302984,0.01760481,0.011583849,0.0049184677,0.011772383
2021-02-02 10:55:05,"When Yang Maodong, a prominent Chinese democracy activist, found out his wife had cancer, he rushed to join her in the U.S. But he never arrived, and his whereabouts remain unknown.",0.03994159,0.0016943201,0.025400002,0.026833473,0.007081198,0.012567022
2021-02-02 10:03:47,Defence experts believe two larger forces are at play: Washington and Beijing's military rivalry and the Chinese military’s need for a location to train.,0.007184561,0.0002619508,0.015866693,0.0062318174,0.001700534,0.010469545
2021-02-02 9:50:27,"Chinese syringe makers are warning that they may only be able to fulfil some orders as late as June, as global coronavirus vaccination programs put unprecedented levels of pressure on their factory lines and snarl the country’s own vaccine efforts https://reut.rs/3pFG3iP",0.04165838,0.002021294,0.04883728,0.04457582,0.011720603,0.016096696
2021-02-02 9:10:38,Alibaba founder Jack Ma has been left off a list of Chinese entrepreneurial leaders published by state media - the snub underscoring how just far he has fallen out of favor with Beijing https://reut.rs/3cx8U4Z,0.09118898,0.0023631307,0.031088386,0.12844618,0.021348242,0.01356494
2021-02-02 8:51:50,"With Chinese consumption expected to double in ten years, Morgan Stanley predicts the money will go into companies that capture a coming demographic change.",0.015202113,0.00087316934,0.022766491,0.015102993,0.0041684886,0.012271342
2021-02-02 6:35:04,Alibaba Group founder Jack Ma has been left off a list of Chinese entrepreneurial leaders published by state media - the snub underscoring how just far he has fallen out of favour with Beijing.,0.08050597,0.0019023945,0.030561684,0.08502499,0.014092631,0.0136019
2021-02-02 5:45:00,Why would they want this?,0.029640866,0.0024671678,0.018763555,0.018328875,0.01751114,0.016725015
2021-02-02 5:35:03,"China's top diplomat called on Tuesday for Beijing and Washington to put relations back on a predictable and constructive path, saying the United States should stop meddling in China's internal affairs, like Hong Kong and Tibet.",0.035477944,0.0011815653,0.025926704,0.02654021,0.008546273,0.012252863
2021-02-02 4:30:58,The U.K. has opened a path to citizenship for holders of a special Hong Kong passport created before the city’s return to Chinese rule in 1997. Here's everything you need to know and why it matters.,0.02193547,0.0013450524,0.025716024,0.018548822,0.0053719436,0.012437662
2021-02-02 4:04:06,"""Video 'has likely been viewed millions of times on several Chinese social network platforms.'""",0.012494888,0.0009289036,0.024030577,0.011510533,0.0062091295,0.012068062
2021-02-02 3:00:10,"“I was the only one who didn’t accuse China of anything so we had a brotherly meeting—the foreign minister and me—and since then the Chinese support began for us, concerning the coronavirus and everything else.”",0.03994159,0.0014416584,0.04501915,0.037097644,0.0070114327,0.012585501
2021-02-02 2:03:14,"At Teck Ghee CC over the weekend, I stopped by the pop-up ATM set up by POSB to dispense new notes for Chinese New Year. With less than two weeks to go, new notes are in high demand, as seen by the long queues at banks and ATMs. POSB staff were on hand to help with the dispensing. They also showed me a digital alternative – e-hongbaos. I learnt how to use the QR Gift (aka QR Hong Bao) on my handphone. It was simple and fast. You can even personalise your CNY greetings! E-hongbaos are gaining popularity, but many people still prefer giving (and receiving) traditional red packets. Amid the pandemic and safety measures, all major banks here are offering e-hongbaos this CNY. I hope you will take up this option. Then you can skip the queues for physical notes, and also help to be more environmentally friendly. Find out more about e-hongbaos here: https://go.gov.sg/ziz2md. – LHL",0.030327583,0.002214506,0.018500203,0.03093914,0.0139531,0.012456141
2021-02-02 1:14:00,About 100 House Democrats are urging Nancy Pelosi to include an amnesty for certain subgroups of illegal aliens in a relief package for Americans impacted by the Chinese coronavirus crisis.,0.2224569,0.008798574,0.26985714,0.19074535,0.02092965,0.02027317
2021-02-02 1:07:02,"The WHO was receiving some crucial information from the media rather than from the Chinese government in the early weeks of COVID-19. Leaked recordings show WHO officials were frustrated by China's lack of transparency. Watch a scene from our 2/2 film ""China's COVID Secrets.""",0.059728492,0.0022590933,0.052655417,0.059791278,0.008023032,0.014026939
2021-02-02 0:00:35,China is taking full advantage of the new administration.,0.020685982,0.001463952,0.025505343,0.020821601,0.009209046,0.015024858
2021-02-03 22:51:13,"Yeah, and they don't have to be for the Biden Family Foreign Corruption Scheme to continue bagging cash. In 2013, Joe Biden and Hunter Biden flew aboard Air Force Two to China. Ten days later, Hunter Biden's firm scored a $1,500,000,000.00 deal with a subsidiary of the Communist Chinese government's Bank of China--even as then-Vice President Joe Biden steered U.S.-China relations.",0.13296685,0.0033737777,0.04661004,0.13209878,0.01179037,0.014248699
2021-02-03 18:05:26,"Taking the second wave seriously, Chinese authorities have imposed lockdown measures in at least 11 regions in three provinces.",0.015896274,0.00094376603,0.024451938,0.012830212,0.0053370604,0.014618298
2021-02-03 16:33:38,"China’s top two social media giants are increasingly in competition as ByteDance’s Douyin, the Chinese version of TikTok, swallows an increasing share of users’ screen time.",0.0017093701,5.13E-05,0.010395573,0.002639358,0.0012383376,0.009432357
2021-02-03 15:34:58,China's education ministry has said it aims to increase the number of physical education teachers and revamp gym classes to boost the 'masculinity' of students https://reut.rs/39GOaWA,0.045091953,0.002764417,0.06951884,0.034311652,0.021348242,0.016466295
2021-02-03 15:08:55,Analysts have estimated the new rules could reduce Ant’s valuation from anywhere between 10% and 50%.,0.014091457,0.00092518795,0.014655278,0.013490052,0.00634866,0.012123503
2021-02-03 14:14:46,"Mixed trial results have left doubt over the efficacy of China's ""CoronaVac"" vaccine, but while Turks have low trust, they also have no options.",0.13146462,0.0033589152,0.14729889,0.08953628,0.009906701,0.011994143
2021-02-03 11:35:08,"Ant Group Co has agreed on a restructuring plan with Chinese regulators under which the fintech giant will be turned into a financial holding company, Bloomberg News reported.",0.020130653,0.001010647,0.018658215,0.01920866,0.007883501,0.011393543
2021-02-03 11:19:47,"Jack Ma appears to have got on the wrong side of the Chinese government, sparking a chain of events that has upped regulatory scrutiny on Alibaba.",0.03994159,0.0015679892,0.025400002,0.039297108,0.0067323707,0.014137819
2021-02-03 11:13:59,Competition increased in January with Tesla announcing its China-made Model Y would soon begin deliveries at a price close to SUVs from Nio and Li Auto.,0.0040434846,0.0005016079,0.011205378,0.0047655073,0.0024941165,0.010922304
2021-02-03 10:50:21,A plan in China to get boys to do more sports as a way of making them more manly has reopened a debate between those who urge more diversity and those backing a more masculine society.,0.07131593,0.0022590933,0.09210947,0.0354847,0.011511307,0.013213821
2021-02-03 10:31:31,A plan in China to get boys to do more sports as a way of making them more manly has reopened a debate between those who urge more diversity and those backing a more masculine society https://reut.rs/3avdDkV,0.082104236,0.004161488,0.11816583,0.047508445,0.024557455,0.01997749
2021-02-03 10:30:17,Alibaba plans to sell billions of dollars of bonds in a test of investor appetite after its run-ins with Chinese authorities.,0.040971663,0.0018503759,0.033932578,0.04898462,0.009209046,0.0145813385
2021-02-03 10:01:19,"""To achieve Chinese levels of digital sophistication, while respecting democratic norms and free market liberties, we need a new relationship between Big Tech and its users,"" writes Sid Mohasseb.",0.008885254,0.00046259398,0.01971162,0.0090178065,0.0035580404,0.010515745
2021-02-03 10:00:04,"China has already shipped large amounts of domestically developed vaccines to developing countries, and WHO is in the process of approving Chinese vaccines for emergency use. https://abcn.ws/3cyAJtK",0.010828903,0.001010647,0.021502405,0.0121703725,0.0057556536,0.012049583
2021-02-03 9:08:07,"BREAKING: Ant agrees with Chinese regulators to restructure into a financial holding company, sources say, the first big step to overhaul Jack Ma's fintech firm.",0.01631277,0.0007579853,0.019342927,0.018915398,0.004412668,0.0111163445
2021-02-03 7:35:07,"Two COVID-19 vaccines from Chinese companies including Sinopharm triggered immunity against a highly transmissible coronavirus variant first found in South Africa, but their effect appeared weaker, a small-sample lab study released on Tuesday showed.",0.010551238,0.00056477333,0.019448267,0.008724544,0.006174247,0.012289822
2021-02-03 5:30:01,"The T-shirt featured the word Wuhan on the logo of rap-group Wu-Tang Clan, which some on Chinese social media claimed looked like a bat.",0.15743166,0.005618009,0.09791561,0.17689939,0.063185655,0.016909815
2021-02-03 3:09:06,"""It is gang rape and the Chinese police not only rape them but also electrocute them. They are subject to horrific torture.”",0.58919406,0.21157408,0.5840734,0.5518291,0.42483205,0.5541718
2021-02-03 2:40:01,"The catalyst for Ma's current woes was an Oct. 24 speech in which he blasted China's regulatory system, leading to the suspension of his Ant Group's $37 billion IPO just days before the fintech giant's listing. Ma, who is not known for shying away from the limelight, subsequently disappeared from the public eye for about three months, triggering frenzied speculation about his whereabouts. He re-emerged last month with a 50-second video appearance.",0.08689302,0.0022590933,0.019448267,0.0855889,0.0119299,0.01356494
2021-02-03 2:33:03,Chinese authorities say they want to protect children's eyesight and improve their concentration.,0.09978092,0.0032697406,0.112495765,0.066545434,0.013604272,0.01931221
2021-02-03 2:00:00,The Australia-China trade war and Chinese diners’ love of lobster have delivered a windfall to California fishermen.,0.03599298,0.0011146843,0.04162243,0.034311652,0.0070463154,0.015024858
2021-02-03 1:48:44,Sen. Ted Cruz is delaying a vote on U.N. Ambassador nominee Linda Thomas-Greenfield over her past comments on China.,0.07451247,0.002823867,0.033932578,0.04134994,0.013604272,0.015542297
2021-02-03 1:30:00,"NIO is the latest electric vehicle-maker to earn the label of ""Tesla Killer."" As the fastest growing EV company in China, it has a shot. But in order to truly become the ""Chinese Tesla,"" NIO will first have to fend off hundreds of rivals closer to home https://trib.al/977TVN2",0.14373457,0.006807005,0.0844732,0.14135416,0.019952932,0.07500977
2021-02-04 22:08:59,"A U.S. Navy warship sailed through the Taiwan Strait on Thursday, for the first time since President Biden took power. The USS John S. McCain, a guided-missile destroyer based in Japan, conducted a routine journey through the channel.",0.094410956,0.004042588,0.043307878,0.061367247,0.028185261,0.049375
2021-02-04 22:04:15,The overhaul will force teachers to warn primary students as young as six years old against 'subversion' and to throw out library books considered dangerous to the Chinese state.,0.09924392,0.0025712051,0.08065507,0.066545434,0.009069514,0.027886916
2021-02-04 22:00:26,"“Wonder Woman 1984” was showing at a Shanghai cinema on a recent night. But most posters in the lobby were for movies produced by China’s film industry, including an action tale of the government’s campaign to crush “dark social forces” and “two-faced people.”",0.07211506,0.0025414801,0.040147662,0.050560594,0.013185679,0.023747403
2021-02-04 21:04:03,"Since mid-2020, a pro-Chinese digital propaganda network has improved the ability of fake accounts to imitate humans. FRONTLINE reports on the network's efforts.",0.12695669,0.004250663,0.12586091,0.13162594,0.013046148,0.0145813385
2021-02-04 20:32:07,"""These atrocities shock the conscience and must be met with serious consequences...”",0.06252546,0.0027198296,0.021923767,0.040470157,0.01751114,0.040260416
2021-02-04 19:48:00,"Communist China's Global Shame: Survivors of China's brutal concentration camp system told the BBC they endured systematic rape, including the use of electric batons.",0.4292556,0.077200286,0.40073952,0.4020049,0.24426849,0.41327053
2021-02-04 19:35:19,"China's $14 trillion economy is forcing U.S. allies to choose between the Enlightenment values they presumably share, the economic opportunities they desperately need, and the possibilities for Chinese retaliation they evidently fear.",0.05133759,0.0015977141,0.0347753,0.039297108,0.0071160807,0.01356494
2021-02-04 16:28:42,"Remember when China Joe promised he had a big ""plan"" to defeat the Chinese coronavirus?",0.040628307,0.0017760636,0.083836846,0.033578496,0.006627722,0.0145074185
2021-02-04 15:33:50,The Italian football club’s finances deteriorated due to the pandemic and heavy spending on top players.,0.03049926,0.0007096823,0.025189321,0.032845344,0.0076742047,0.011282664
2021-02-04 14:02:00,"The allegations of systematic rape detailed in a BBC report on the Uighur camps have been described as ""deeply disturbed"" and ""evil acts"".",0.23014031,0.010700969,0.042465154,0.10758145,0.13452289,0.067034505
2021-02-04 14:01:00,"Notes from Cabinet (pt3)- The Minister of Trade informed the Cabinet that the tailors and seamstresses, trained at the Simon Bolivar Center by a Chinese team of experts, will be focusing upon creating masks for the Antigua and Barbuda population and for export. Thousands of yards of appropriate cloth and a machine capable of cutting and sewing the masks will arrive Antigua shortly from China, and will be deployed at the Simon Bolivar Center. The demand for masks worldwide and within the region has created a market that the Trade Minister believes could earn Antigua and Barbuda income within the OECS and CARICOM markets. The trained tailors and seamstresses will continue to create the several designs of clothing which they have perfected as a consequence of the training which began several years ago.",0.032902762,0.0021253314,0.020396331,0.029179567,0.009906701,0.013491021
2021-02-04 13:35:29,"In one mocking video, China calls America “a society of cannibals.”",0.4151741,0.03157293,0.398219,0.4909401,0.11412257,0.027886916
2021-02-04 13:33:10,"The Chinese broadcaster has made a big bet on the UK, recruiting hundreds of journalists to report 'objective' news 'from a Chinese perspective'.",0.0729142,0.0024523053,0.09529125,0.06474433,0.00976717,0.013842139
2021-02-04 13:16:06,Senator Bill Hagerty said the Chinese Communist Party is “singing all the way to the bank” thanks to Joe Biden’s policies in his first two weeks.,0.026207292,0.0010180783,0.02698011,0.033285238,0.0072904946,0.011901743
2021-02-04 13:05:10,"Ant Group Co plans to spin off its consumer-credit data operations, people with knowledge of the matter said, a concession to aggressive regulators that should help the Chinese fintech giant get its massive public share sale back on track.",0.036508016,0.0015308331,0.020449001,0.039003845,0.009069514,0.01325078
2021-02-04 13:00:25,"He was part of their ""Thousand Talents Program.""",0.0131890485,0.0009883534,0.014655278,0.017669035,0.0070463154,0.012640942
2021-02-04 5:02:33,The UK - where demand was fuelled by Brexit and lockdowns - is now the top destination for Australian wine as it looks to overcome crippling Chinese taxes.,0.14597784,0.0035818522,0.1064207,0.11265665,0.018697154,0.015098778
2021-02-04 4:30:50,"The goal is to get wealthy Chinese to shift some of their luxury spending back to China rather than on trips abroad, and it’s working.",0.11665283,0.0030765287,0.13901709,0.08728064,0.010464825,0.01345406
2021-02-04 4:19:44,"Mixed trial results have left doubt over the efficacy of China's ""CoronaVac"" vaccine, but while Turks have low trust, they also have no options.",0.13146462,0.0033589152,0.14729889,0.08953628,0.009906701,0.011994143
2021-02-05 23:00:00,A study claimed that the Oxford-AstraZeneca vaccine cuts transmission of the Chinese coronavirus by over two-thirds.,0.004997955,0.00027495544,0.014971299,0.0044722455,0.0024592339,0.010654345
2021-02-05 22:38:06,"Myanmar’s already struggling economy could take a significant hit following this week’s military coup, analysts say. This could potentially put billions of dollars’ worth of business investments at risk for the country.",0.035134587,0.0016348703,0.020132981,0.014296522,0.0057905363,0.015837977
2021-02-05 21:53:29,"In 2013, Joe and Hunter Biden flew aboard Air Force Two to China. Ten days later, Hunter Biden’s firm scored a $1,500,000,000.00 deal with a subsidiary of the Communist Chinese government’s Bank of China—as Joe Biden steered US-China policy.",0.031701013,0.0015234018,0.02950828,0.035924595,0.006802136,0.01347254
2021-02-05 21:30:20,It's about time...,0.021380141,0.0019618443,0.018763555,0.017522404,0.016534423,0.017722933
2021-02-05 20:46:16,"The BBC came under fire from Chinese officials and social media in an escalating diplomatic dispute, a day after Britain’s media regulator revoked the TV license of Chinese state media outlet CGTN https://reut.rs/36MhPvJ",0.050242316,0.0030170789,0.043097194,0.036071226,0.018976215,0.030104512
2021-02-05 20:18:25,"Suspected Chinese hackers exploited a flaw in software made by SolarWinds to break into U.S. government computers last year, sources tell @Reuters https://reut.rs/3rrP8ME",0.07451247,0.0039236885,0.07938236,0.050560594,0.018418092,0.01997749
2021-02-05 20:11:35,What's there to unwind?,0.073313765,0.0027792794,0.021976437,0.055513643,0.028324792,0.017575093
2021-02-05 20:00:20,Absolute LOL,0.089041,0.004815436,0.019500937,0.06384377,0.03083635,0.014248699
2021-02-05 19:30:55,"Officials in Europe would mostly like to forget the Trump era, but one holdover from the former administration is likely to stick around: an anti-Chinese 5G policy.",0.04406188,0.0017463387,0.07556422,0.050335456,0.006418426,0.013694299
2021-02-05 15:52:12,"Exclusive: Brazil is in talks to buy 20 million more doses of China's CoronaVac, the governor of Sao Paulo says. The order will come on top of the 100 million doses of the vaccine already secured by Sao Paulo’s Butantan biomedical institute https://reut.rs/3oP2i4A",0.01527153,0.0011592717,0.020132981,0.012390319,0.0074649085,0.01347254
2021-02-05 15:35:35,"Hunter Biden's new memoir “Beautiful Things” has zoomed to the top of Amazon's listings reserved for ""Chinese biographies."" The Daily Mail reports Hunter Biden is likely to have received an advance of up to $2 million.",0.0186035,0.0013078962,0.021555077,0.019355292,0.005720771,0.012973581
2021-02-05 13:48:06,"Senator Tom Cotton: ""Ilhan Omar has made multiple antisemitic statements. Maxine Waters urged mobs to attack Trump administration officials. Eric Swalwell cavorted with a Chinese spy. Chuck Schumer threatened two Supreme Court justices [if] they didn’t rule the way he wanted. I don’t see MSNBC and CNN and the liberal media calling them out for it.”",0.13206954,0.0046370868,0.124645896,0.11434839,0.013883335,0.07956706
2021-02-05 12:51:06,"Sand-dredging is another weapon China is using against Taiwan in a campaign of gray-zone warfare: Last year, Taiwan expelled nearly 4,000 Chinese sand-dredgers and barges from waters under its control – a 560% increase from 2019 https://reut.rs/2YL3bjN",0.055732824,0.002734692,0.050428174,0.047215182,0.010464825,0.02589108
2021-02-05 12:35:15,"A U.S. warship sailed near the Chinese-controlled Paracel Islands in the disputed South China Sea on Friday in a freedom of navigation operation, the U.S. Navy said, the first such mission under President Joe Biden's new administration.",0.02792408,0.0016200078,0.026453407,0.017815666,0.013185679,0.01982965
2021-02-05 12:14:48,"Zhang Zhan's lawyer tells CBS News the citizen journalist has no hope for justice, and he fears for her health.",0.046465382,0.0012335839,0.01749947,0.0439893,0.005999833,0.014544378
2021-02-05 12:06:12,"Exclusive: Brazil is in talks to buy an additional 20 million doses of the coronavirus vaccine developed by China’s Sinovac Biotech, the governor of Sao Paulo told Reuters, in a show of confidence in the Chinese shot https://reut.rs/3rlgi7N",0.022351967,0.0014045022,0.026032045,0.015762832,0.008790453,0.019090451
2021-02-05 11:12:31,"Popular video apps are becoming marketing channels that generate billions in merchant sales by connecting viewers to existing e-commerce sites, or their own.",0.020408317,0.0018132197,0.020501671,0.014589784,0.0121391965,0.015209657
2021-02-05 10:01:43,"It will start early: Kindergartens will be expected to instill in students knowledge of ""Chinese history, Chinese culture, and moral education,"" which the guidelines say will ""gradually build up students' identity as a Chinese and thus lay the foundation for national security education""",0.024147147,0.0011741341,0.044700973,0.020235078,0.008441625,0.012955101
2021-02-05 10:00:15,"Exiled Uighurs fear for their lives as Turkey prepares to debate an extradition treaty with China. Opposition legislators accuse Ankara’s leaders of selling out the Uighurs as a quid-pro-quo for Chinese vaccines, many of which have yet to be delivered.",0.07850813,0.002051019,0.042254474,0.032552082,0.0054068263,0.015468377
2021-02-05 9:25:05,"In an attempt to tackle what a top Chinese official called ""the feminization of male youths,"" the country's Education Ministry plans to emphasize the “spirit of yang,” or male attributes, by beefing up gym classes.",0.004182317,0.00014769567,0.013180512,0.003500815,0.0010464825,0.00917768
2021-02-05 9:24:21,"BREAKING: Chinese coffee chain Luckin files for Chapter 15 bankruptcy, less than a year after it said more than a quarter's worth of business may have been faked.",0.085282035,0.002244231,0.04204379,0.08410625,0.011581073,0.015172698
2021-02-05 9:07:05,Daily Telegraph reports that three intelligence officers for Beijing’s Ministry of State Security were expelled.,0.021518974,0.00091404107,0.018394863,0.019795185,0.005546357,0.014766138
2021-02-05 8:40:05,How did China beat the coronavirus? The Communist Party used equal parts coercion and persuasion to wage a “people’s war” on Covid-19 and come roaring back.,0.15159425,0.00502351,0.13295364,0.12901008,0.016255362,0.029365314
2021-02-05 8:19:29,"Shares of Chinese short video app Kuaishou went public in Hong Kong Friday. CNBC takes a look at the challenges ahead, and how Kuaishou aims to make money.",0.019436494,0.0010255096,0.016498735,0.02067497,0.004988233,0.011513663
2021-02-05 8:01:56,"Regulators started looking into the station after receiving a complaint from a human rights group, Safeguard Defenders, calling for an investigation into its ownership.",0.012703137,0.0007059667,0.016182713,0.015396255,0.004464992,0.012345262
2021-02-05 7:35:05,"The BBC came under fire from Chinese official and social media on Friday in an escalating diplomatic dispute, a day after Britain's media regulator revoked the TV licence of Chinese state media outlet CGTN.",0.032902762,0.0014936769,0.028349534,0.024634007,0.012208962,0.023451723
2021-02-05 7:00:16,"Taipei was supposed to open a representative office in the South American country, but the plan triggered anger in China",0.08850401,0.0036710268,0.037619494,0.041643202,0.01939481,0.020051409
2021-02-05 6:37:32,"Shares of Chinese short video app Kuaishou went public in Hong Kong Friday. CNBC takes a look at the challenges ahead, and how Kuaishou aims to make money.",0.019436494,0.0010255096,0.016498735,0.02067497,0.004988233,0.011513663
2021-02-05 5:35:14,Hong Kong has unveiled controversial guidelines for schools in the Chinese-ruled city that include teaching students as young as six about colluding with foreign forces and subversion as part of a new national security curriculum.,0.016243355,0.0006205076,0.019132247,0.012903527,0.0055114743,0.011827823
2021-02-05 5:32:56,The reward for staying is very tempting and orders are abundant.',0.047495455,0.0016943201,0.017920831,0.05438795,0.015557706,0.014211739
2021-02-05 5:15:02,Will Democrats condemn this?,0.06652113,0.0021253314,0.03456462,0.047801703,0.01269732,0.018018613
2021-02-05 5:01:21,"The measures will require primary and secondary school students to memorize the law’s offenses, which include subversion, secession, subversion, terrorism and collusion with foreign powers.",0.09118898,0.0024671678,0.035618026,0.06969738,0.011511307,0.016909815
2021-02-05 3:50:16,"In 2013, Joe and Hunter Biden flew aboard Air Force Two to China. Ten days later, Hunter Biden’s firm bagged a $1,500,000,000.00 deal with a subsidiary of the Communist Chinese government’s Bank of China—as Joe Biden steered US-China policy.",0.031185975,0.0015679892,0.030877706,0.036071226,0.006697488,0.01356494
2021-02-05 3:35:12,"Taiwan on Friday blamed Chinese ""bullying"" for Guyana's decision to revoke a deal for the island to open a representative office in the South American country, saying it had tried without success to get Guyana to change its mind.",0.09602194,0.0027792794,0.10682571,0.070147656,0.022743553,0.024856202
2021-02-05 3:00:02,"“I thought that in these four hours, I would be made more beautiful. I didn't expect these four hours to be the beginning of a nightmare."" Gao Liu posted the photos as a warning about the dangers of cosmetic surgery.",0.025005542,0.0008991786,0.013575538,0.02654021,0.008197446,0.013823659
2021-02-05 2:50:12,"U.S. climate envoy John Kerry said on Thursday he expected to speak to his new Chinese counterpart Xie Zhenhua soon and called him a ""leader"" and a ""capable advocate"" for his country on the issue of global warming.",0.00999591,0.0006205076,0.015577006,0.0090178065,0.0043952265,0.011716943
2021-02-05 2:07:03,WATCH: Chinese short-video startup #Kuaishou Technology surges as much as 200% in its Hong Kong debut after raising $5.4 billion in the world’s biggest tech #IPO since Uber https://trib.al/TxdWnwV via Bloomberg Television,0.007531641,0.0010700969,0.012377291,0.0036107884,0.0031917715,0.010589665
2021-02-05 2:01:46,A former U.S. Commerce rep recalls cat-and-mouse games with Chinese firms.,0.08050597,0.0029724913,0.04351856,0.07149849,0.020650588,0.01343558
2021-02-05 1:57:08,The 194% rise delivered a massive windfall for the Chinese streaming video platform and chief rival to TikTok.,0.01263372,0.0008583069,0.019184917,0.01546957,0.0064881914,0.012345262
2021-02-05 1:22:00,"A U.K. regulator has revoked a Chinese media company's right to broadcast, after finding that it doesn't have day-to-day editorial control over the China Global Television Network.",0.013883209,0.00068738865,0.022766491,0.014149891,0.0046394058,0.011347343
2021-02-05 1:12:18,Should Huawei stay on the blacklist?,0.16551583,0.0055585587,0.07938236,0.1332336,0.03502228,0.01982965
2021-02-05 0:24:08,"Will China Joe stand up for human rights and boycott the Beijing Olympics? Beijing, dominated by the ethnic Han Chinese majority, is implementing policies the administrations of both Presidents Donald Trump and Joe Biden have deemed genocidal against the Uyghur people, the majority of whom live in western Xinjiang, China. The Communist Party has built hundreds of concentration camps for Uyghur and other majority-Muslim communities in the region, systematically sterilized women in the community, and stands accused of harvesting bodies of political prisoners to sell their organs. A report published by the BBC this week, citing eyewitnesses and victims who went on the record, described extremely gruesome torture used against Uyghur women, particularly the implementation of systematic gang rape in the concentration camps and the rape of women using electric instruments as a form of electroshock torture.",0.2712817,0.016289253,0.30800757,0.27004611,0.034185093,0.12001303
2021-02-06 23:59:05,"Chinese regulators gave broader approval to the country’s coronavirus vaccine, CoronaVac, enabling more to get it. Conditional approval for Sinovac Biotech Ltd will enable the public to get the shot previously reserved for priority & high-risk groups.",0.0057268236,0.0005127548,0.012785485,0.0056452933,0.0030871234,0.012289822
2021-02-06 22:30:00,"A year ago Sunday, Dr. Li Wenliang died from the virus first detected in this Chinese city. A small stream of people marked the anniversary with visits to the hospital Saturday, some leaving flowers.",0.027237365,0.0014788144,0.025189321,0.020088447,0.009418342,0.018388212
2021-02-06 16:32:27,"A small stream of people marked the anniversary of the death of Dr. Li Wenliang at Wuhan’s Central Hospital in China. Li, who died a year ago from the coronavirus, was one of eight whistleblowers punished for warning of the virus on social media.",0.050242316,0.002407718,0.026453407,0.037830796,0.011581073,0.0255954
2021-02-06 16:29:15,"BOMBSHELL: Biden White House Press Secretary Jen Psaki said Friday Hunter Biden is still ""working to unwind"" his ten percent stake in an investment firm formed with state-owned entities in China. During the campaign, then-candidate Joe Biden promised no one in his family would have a business relationship with foreign countries or corporations if he was elected president.",0.15743166,0.006658381,0.02719079,0.08671673,0.09596126,0.022638606
2021-02-06 16:00:09,Uighur’s protested against the 2022 Beijing Olympics and asked the U.S. government to hold Chinese diplomats.,0.0071151447,0.00026938203,0.016920097,0.007294892,0.0024243512,0.0102755055
2021-02-06 15:47:05,"GOP Rep. Barry Moore: ""Eric Swalwell was sleeping with a Chinese spy, and he is on the House Intel Committee. And he was in Congress at the time. And we’re not even talking about removing him from Intel Committee.""",0.14866976,0.005826083,0.039094258,0.12167924,0.031534005,0.016651096
2021-02-06 14:08:48,"The notion of “debt-trap diplomacy” casts China as a conniving creditor and countries such as Sri Lanka as its credulous victims, Deborah Brautigam and Meg Rithmire write. On a closer look, however, the situation is far more complex.",0.123736724,0.0029576288,0.025400002,0.050560594,0.005720771,0.011282664
2021-02-06 12:15:01,"Since mid-2020, a pro-Chinese digital propaganda network has improved the ability of fake accounts to imitate humans. FRONTLINE reports on the network's efforts.",0.12695669,0.004250663,0.12586091,0.13162594,0.013046148,0.0145813385
2021-02-06 9:35:08,"A year after his death from COVID-19, residents in the Chinese city of Wuhan say they remain grateful to the ""whistleblower"" doctor who first sounded the alarm about the outbreak before it received official recognition.",0.030842619,0.0013450524,0.024451938,0.027419996,0.0071509634,0.01953397
2021-02-06 8:40:16,"Zhang Zhan was detained in May and sentenced in late December for ""picking quarrels and provoking trouble,"" a vague charge often levelled against activists and critics of the government in China.",0.025692256,0.00088431616,0.020343661,0.029032938,0.0058603017,0.012881181
2021-02-06 7:00:06,"Faced with confusing rules and dire warnings about spreading infections, many in China will spend the holiday without loved ones for the second year running.",0.1334155,0.0035669897,0.11006574,0.10363407,0.014650755,0.014840058
